order_id,order_date,store_id,sales_channel,sku_code,quantity,price
1160,2025-12-06 00:44:16.412583,4,ECOMMERCE,SKU068,2,354555
1161,2025-11-14 00:44:16.412583,1,POS,SKU012,2,574871
1162,2025-10-13 00:44:16.412583,3,FACEBOOK,SKU077,2,400551
1163,2025-12-29 00:44:16.412583,1,POS,SKU034,2,356730
1164,2025-11-10 00:44:16.412583,2,WEB,SKU067,1,582318
1165,2025-11-08 00:44:16.412583,1,POS,SKU084,1,471836
1166,2025-12-30 00:44:16.412583,3,FACEBOOK,SKU039,1,202747
1167,2025-10-03 00:44:16.412583,1,POS,SKU098,2,224300
1168,2025-12-22 00:44:16.412583,2,WEB,SKU029,1,414176
1169,2025-12-26 00:44:16.412583,3,FACEBOOK,SKU093,1,553531
1170,2025-11-01 00:44:16.412583,2,WEB,SKU067,3,582318
1171,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU024,3,452709
1172,2025-10-21 00:44:16.412583,3,FACEBOOK,SKU029,2,414176
1173,2025-12-11 00:44:16.412583,3,FACEBOOK,SKU038,2,330523
1174,2025-11-29 00:44:16.412583,4,ECOMMERCE,SKU098,1,224300
1175,2025-11-21 00:44:16.412583,2,WEB,SKU020,3,462913
1176,2025-10-24 00:44:16.412583,1,POS,SKU054,1,456840
1177,2025-12-21 00:44:16.412583,3,FACEBOOK,SKU025,3,399041
1178,2025-11-25 00:44:16.412583,4,ECOMMERCE,SKU057,2,470936
1179,2025-10-04 00:44:16.412583,2,WEB,SKU039,3,202747
1180,2025-12-18 00:44:16.412583,3,FACEBOOK,SKU087,1,237065
1181,2025-11-27 00:44:16.412583,1,POS,SKU070,3,248555
1182,2025-11-24 00:44:16.412583,3,FACEBOOK,SKU056,2,341699
1183,2025-10-01 00:44:16.412583,1,POS,SKU054,3,456840
1184,2025-10-28 00:44:16.412583,1,POS,SKU021,1,521879
1185,2025-11-05 00:44:16.412583,4,ECOMMERCE,SKU052,3,203890
1186,2025-10-09 00:44:16.412583,2,WEB,SKU052,3,203890
1187,2025-10-14 00:44:16.412583,2,WEB,SKU033,3,592752
1188,2025-10-24 00:44:16.412583,3,FACEBOOK,SKU050,2,473538
1189,2025-11-11 00:44:16.412583,3,FACEBOOK,SKU042,1,329981
1190,2025-11-28 00:44:16.412583,3,FACEBOOK,SKU022,1,394027
1191,2025-11-03 00:44:16.412583,3,FACEBOOK,SKU050,3,473538
1192,2025-12-02 00:44:16.412583,2,WEB,SKU014,3,375203
1193,2025-12-21 00:44:16.412583,2,WEB,SKU067,2,582318
1194,2025-12-16 00:44:16.412583,2,WEB,SKU098,2,224300
1195,2025-12-18 00:44:16.412583,1,POS,SKU006,2,319879
1196,2025-12-15 00:44:16.412583,2,WEB,SKU044,1,581490
1197,2025-11-14 00:44:16.412583,1,POS,SKU068,2,354555
1198,2025-11-28 00:44:16.412583,4,ECOMMERCE,SKU089,3,299299
1199,2025-10-23 00:44:16.412583,1,POS,SKU063,3,268148
1200,2025-12-30 00:44:16.412583,3,FACEBOOK,SKU082,2,515139
1201,2025-12-18 00:44:16.412583,4,ECOMMERCE,SKU002,3,346867
1202,2025-10-11 00:44:16.412583,4,ECOMMERCE,SKU005,3,459178
1203,2025-10-18 00:44:16.412583,4,ECOMMERCE,SKU016,2,478167
1204,2025-10-16 00:44:16.412583,3,FACEBOOK,SKU027,1,303355
1205,2025-11-09 00:44:16.412583,3,FACEBOOK,SKU100,1,209268
1206,2025-10-24 00:44:16.412583,1,POS,SKU012,2,574871
1207,2025-12-28 00:44:16.412583,3,FACEBOOK,SKU072,1,479303
1208,2025-12-05 00:44:16.412583,4,ECOMMERCE,SKU025,2,399041
1209,2025-11-23 00:44:16.412583,3,FACEBOOK,SKU097,3,223247
1210,2025-10-18 00:44:16.412583,4,ECOMMERCE,SKU095,3,255591
1211,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU052,2,203890
1212,2025-10-24 00:44:16.412583,2,WEB,SKU002,2,346867
1213,2025-12-21 00:44:16.412583,4,ECOMMERCE,SKU099,3,282798
1214,2025-12-28 00:44:16.412583,4,ECOMMERCE,SKU047,3,528947
1215,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU033,3,592752
1216,2025-10-22 00:44:16.412583,1,POS,SKU093,2,553531
1217,2025-11-06 00:44:16.412583,3,FACEBOOK,SKU008,1,407892
1218,2025-10-24 00:44:16.412583,3,FACEBOOK,SKU050,2,473538
1219,2025-11-27 00:44:16.412583,1,POS,SKU061,3,374073
1220,2025-10-07 00:44:16.412583,4,ECOMMERCE,SKU004,2,565838
1221,2025-10-02 00:44:16.412583,4,ECOMMERCE,SKU085,2,402283
1222,2025-10-18 00:44:16.412583,4,ECOMMERCE,SKU071,1,456508
1223,2025-11-19 00:44:16.412583,3,FACEBOOK,SKU031,3,547449
1224,2025-12-04 00:44:16.412583,3,FACEBOOK,SKU030,3,384779
1225,2025-12-03 00:44:16.412583,1,POS,SKU071,2,456508
1226,2025-12-27 00:44:16.412583,3,FACEBOOK,SKU073,2,572654
1227,2025-11-23 00:44:16.412583,3,FACEBOOK,SKU090,3,211534
1228,2025-11-26 00:44:16.412583,4,ECOMMERCE,SKU078,2,481601
1229,2025-10-22 00:44:16.412583,1,POS,SKU095,1,255591
1230,2025-12-12 00:44:16.412583,4,ECOMMERCE,SKU043,1,284654
1231,2025-10-29 00:44:16.412583,4,ECOMMERCE,SKU031,2,547449
1232,2025-10-05 00:44:16.412583,3,FACEBOOK,SKU002,2,346867
1233,2025-10-29 00:44:16.412583,2,WEB,SKU085,3,402283
1234,2025-11-06 00:44:16.412583,3,FACEBOOK,SKU063,1,268148
1235,2025-11-28 00:44:16.412583,1,POS,SKU013,3,588468
1236,2025-12-03 00:44:16.412583,4,ECOMMERCE,SKU077,3,400551
1237,2025-12-05 00:44:16.412583,2,WEB,SKU033,1,592752
1238,2025-12-13 00:44:16.412583,4,ECOMMERCE,SKU089,1,299299
1239,2025-11-04 00:44:16.412583,3,FACEBOOK,SKU002,3,346867
1240,2025-11-16 00:44:16.412583,2,WEB,SKU015,3,391335
1241,2025-10-06 00:44:16.412583,3,FACEBOOK,SKU068,3,354555
1242,2025-11-26 00:44:16.412583,1,POS,SKU041,3,265725
1243,2025-10-28 00:44:16.412583,3,FACEBOOK,SKU013,2,588468
1244,2025-10-14 00:44:16.412583,2,WEB,SKU020,3,462913
1245,2025-12-23 00:44:16.412583,4,ECOMMERCE,SKU051,1,531236
1246,2025-11-08 00:44:16.412583,2,WEB,SKU096,1,420884
1247,2025-11-27 00:44:16.412583,3,FACEBOOK,SKU082,2,515139
1248,2025-11-14 00:44:16.412583,2,WEB,SKU040,1,323855
1249,2025-11-26 00:44:16.412583,4,ECOMMERCE,SKU054,1,456840
1250,2025-10-31 00:44:16.412583,4,ECOMMERCE,SKU066,1,451995
1251,2025-12-15 00:44:16.412583,4,ECOMMERCE,SKU058,3,439931
1252,2025-11-14 00:44:16.412583,4,ECOMMERCE,SKU008,3,407892
1253,2025-12-18 00:44:16.412583,2,WEB,SKU044,3,581490
1254,2025-11-24 00:44:16.412583,2,WEB,SKU047,1,528947
1255,2025-12-18 00:44:16.412583,3,FACEBOOK,SKU042,1,329981
1256,2025-10-27 00:44:16.412583,3,FACEBOOK,SKU012,1,574871
1257,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU022,3,394027
1258,2025-11-14 00:44:16.412583,2,WEB,SKU062,3,407624
1259,2025-11-05 00:44:16.412583,2,WEB,SKU048,3,231551
1260,2025-12-08 00:44:16.412583,1,POS,SKU058,1,439931
1261,2025-11-11 00:44:16.412583,1,POS,SKU034,3,356730
1262,2025-11-07 00:44:16.412583,4,ECOMMERCE,SKU064,2,452801
1263,2025-12-13 00:44:16.412583,2,WEB,SKU020,2,462913
1264,2025-12-05 00:44:16.412583,2,WEB,SKU069,3,586502
1265,2025-10-13 00:44:16.412583,2,WEB,SKU005,1,459178
1266,2025-11-22 00:44:16.412583,1,POS,SKU073,1,572654
1267,2025-11-05 00:44:16.412583,3,FACEBOOK,SKU070,3,248555
1268,2025-10-17 00:44:16.412583,4,ECOMMERCE,SKU077,3,400551
1269,2025-10-17 00:44:16.412583,1,POS,SKU074,1,306530
1270,2025-10-19 00:44:16.412583,3,FACEBOOK,SKU021,3,521879
1271,2025-11-11 00:44:16.412583,3,FACEBOOK,SKU036,1,584681
1272,2025-12-26 00:44:16.412583,3,FACEBOOK,SKU015,2,391335
1273,2025-12-02 00:44:16.412583,4,ECOMMERCE,SKU003,1,331932
1274,2025-12-13 00:44:16.412583,4,ECOMMERCE,SKU032,3,458795
1275,2025-11-04 00:44:16.412583,3,FACEBOOK,SKU030,3,384779
1276,2025-11-23 00:44:16.412583,3,FACEBOOK,SKU063,2,268148
1277,2025-11-27 00:44:16.412583,3,FACEBOOK,SKU043,1,284654
1278,2025-12-21 00:44:16.412583,3,FACEBOOK,SKU053,1,241606
1279,2025-11-21 00:44:16.412583,4,ECOMMERCE,SKU007,3,310268
1280,2025-11-05 00:44:16.412583,2,WEB,SKU008,3,407892
1281,2025-11-17 00:44:16.412583,3,FACEBOOK,SKU027,2,303355
1282,2025-12-02 00:44:16.412583,2,WEB,SKU041,2,265725
1283,2025-12-14 00:44:16.412583,2,WEB,SKU084,1,471836
1284,2025-10-12 00:44:16.412583,2,WEB,SKU035,3,546622
1285,2025-11-28 00:44:16.412583,1,POS,SKU011,3,287498
1286,2025-12-25 00:44:16.412583,2,WEB,SKU040,3,323855
1287,2025-11-15 00:44:16.412583,2,WEB,SKU057,1,470936
1288,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU047,2,528947
1289,2025-10-28 00:44:16.412583,3,FACEBOOK,SKU034,2,356730
1290,2025-10-28 00:44:16.412583,2,WEB,SKU027,2,303355
1291,2025-11-04 00:44:16.412583,2,WEB,SKU045,2,267435
1292,2025-11-06 00:44:16.412583,3,FACEBOOK,SKU080,2,440181
1293,2025-12-10 00:44:16.412583,2,WEB,SKU038,3,330523
1294,2025-10-17 00:44:16.412583,2,WEB,SKU050,3,473538
1295,2025-12-02 00:44:16.412583,3,FACEBOOK,SKU083,2,371829
1296,2025-12-27 00:44:16.412583,4,ECOMMERCE,SKU011,1,287498
1297,2025-10-06 00:44:16.412583,3,FACEBOOK,SKU018,1,529365
1298,2025-12-20 00:44:16.412583,2,WEB,SKU005,2,459178
1299,2025-10-03 00:44:16.412583,2,WEB,SKU088,1,423165
1300,2025-10-21 00:44:16.412583,2,WEB,SKU068,2,354555
1301,2025-11-28 00:44:16.412583,2,WEB,SKU014,1,375203
1302,2025-11-24 00:44:16.412583,2,WEB,SKU001,1,321958
1303,2025-12-28 00:44:16.412583,3,FACEBOOK,SKU029,1,414176
1304,2025-12-23 00:44:16.412583,3,FACEBOOK,SKU033,2,592752
1305,2025-10-21 00:44:16.412583,3,FACEBOOK,SKU017,2,241090
1306,2025-10-12 00:44:16.412583,1,POS,SKU067,3,582318
1307,2025-11-16 00:44:16.412583,4,ECOMMERCE,SKU072,2,479303
1308,2025-10-11 00:44:16.412583,4,ECOMMERCE,SKU008,2,407892
1309,2025-12-25 00:44:16.412583,3,FACEBOOK,SKU085,3,402283
1310,2025-10-22 00:44:16.412583,1,POS,SKU026,1,467455
1311,2025-11-20 00:44:16.412583,4,ECOMMERCE,SKU049,3,578360
1312,2025-11-09 00:44:16.412583,3,FACEBOOK,SKU078,3,481601
1313,2025-12-29 00:44:16.412583,3,FACEBOOK,SKU093,1,553531
1314,2025-11-24 00:44:16.412583,2,WEB,SKU038,3,330523
1315,2025-10-12 00:44:16.412583,2,WEB,SKU025,3,399041
1316,2025-10-13 00:44:16.412583,3,FACEBOOK,SKU003,1,331932
1317,2025-10-28 00:44:16.412583,2,WEB,SKU070,2,248555
1318,2025-10-10 00:44:16.412583,2,WEB,SKU031,1,547449
1319,2025-12-15 00:44:16.412583,4,ECOMMERCE,SKU034,1,356730
1320,2025-12-06 00:44:16.412583,4,ECOMMERCE,SKU001,3,321958
1321,2025-11-26 00:44:16.412583,3,FACEBOOK,SKU084,1,471836
1322,2025-10-02 00:44:16.412583,2,WEB,SKU021,3,521879
1323,2025-11-13 00:44:16.412583,2,WEB,SKU045,1,267435
1324,2025-11-24 00:44:16.412583,2,WEB,SKU095,3,255591
1325,2025-10-17 00:44:16.412583,1,POS,SKU093,2,553531
1326,2025-10-10 00:44:16.412583,2,WEB,SKU087,1,237065
1327,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU098,1,224300
1328,2025-10-14 00:44:16.412583,1,POS,SKU032,1,458795
1329,2025-11-10 00:44:16.412583,4,ECOMMERCE,SKU040,2,323855
1330,2025-11-08 00:44:16.412583,1,POS,SKU075,1,280077
1331,2025-11-18 00:44:16.412583,2,WEB,SKU069,1,586502
1332,2025-12-22 00:44:16.412583,2,WEB,SKU073,3,572654
1333,2025-10-19 00:44:16.412583,3,FACEBOOK,SKU066,1,451995
1334,2025-12-07 00:44:16.412583,4,ECOMMERCE,SKU002,3,346867
1335,2025-10-02 00:44:16.412583,1,POS,SKU050,3,473538
1336,2025-12-23 00:44:16.412583,2,WEB,SKU064,1,452801
1337,2025-11-26 00:44:16.412583,1,POS,SKU070,2,248555
1338,2025-10-28 00:44:16.412583,2,WEB,SKU068,3,354555
1339,2025-10-20 00:44:16.412583,1,POS,SKU030,2,384779
1340,2025-12-18 00:44:16.412583,4,ECOMMERCE,SKU019,3,264820
1341,2025-11-26 00:44:16.412583,3,FACEBOOK,SKU083,1,371829
1342,2025-10-12 00:44:16.412583,3,FACEBOOK,SKU100,1,209268
1343,2025-10-18 00:44:16.412583,1,POS,SKU063,1,268148
1344,2025-12-15 00:44:16.412583,4,ECOMMERCE,SKU025,3,399041
1345,2025-11-19 00:44:16.412583,3,FACEBOOK,SKU020,2,462913
1346,2025-11-24 00:44:16.412583,4,ECOMMERCE,SKU076,2,498064
1347,2025-10-18 00:44:16.412583,4,ECOMMERCE,SKU054,1,456840
1348,2025-11-05 00:44:16.412583,4,ECOMMERCE,SKU040,3,323855
1349,2025-10-11 00:44:16.412583,3,FACEBOOK,SKU009,1,254886
1350,2025-12-10 00:44:16.412583,3,FACEBOOK,SKU041,3,265725
1351,2025-12-16 00:44:16.412583,1,POS,SKU040,3,323855
1352,2025-12-17 00:44:16.412583,2,WEB,SKU036,2,584681
1353,2025-12-28 00:44:16.412583,3,FACEBOOK,SKU076,1,498064
1354,2025-12-24 00:44:16.412583,2,WEB,SKU025,2,399041
1355,2025-10-27 00:44:16.412583,2,WEB,SKU097,3,223247
1356,2025-12-17 00:44:16.412583,1,POS,SKU098,3,224300
1357,2025-10-25 00:44:16.412583,3,FACEBOOK,SKU002,3,346867
1358,2025-11-20 00:44:16.412583,1,POS,SKU024,2,452709
1359,2025-12-22 00:44:16.412583,3,FACEBOOK,SKU083,1,371829
1360,2025-10-31 00:44:16.412583,2,WEB,SKU005,2,459178
1361,2025-11-19 00:44:16.412583,3,FACEBOOK,SKU075,1,280077
1362,2025-10-31 00:44:16.412583,4,ECOMMERCE,SKU066,2,451995
1363,2025-12-21 00:44:16.412583,4,ECOMMERCE,SKU087,3,237065
1364,2025-10-10 00:44:16.412583,1,POS,SKU089,3,299299
1365,2025-10-02 00:44:16.412583,4,ECOMMERCE,SKU032,2,458795
1366,2025-11-10 00:44:16.412583,1,POS,SKU077,1,400551
1367,2025-11-19 00:44:16.412583,1,POS,SKU055,3,549457
1368,2025-11-23 00:44:16.412583,4,ECOMMERCE,SKU030,2,384779
1369,2025-12-09 00:44:16.412583,4,ECOMMERCE,SKU074,3,306530
1370,2025-10-23 00:44:16.412583,2,WEB,SKU097,2,223247
1371,2025-10-10 00:44:16.412583,2,WEB,SKU028,1,435796
1372,2025-12-15 00:44:16.412583,3,FACEBOOK,SKU018,1,529365
1373,2025-10-02 00:44:16.412583,2,WEB,SKU080,2,440181
1374,2025-10-28 00:44:16.412583,2,WEB,SKU008,1,407892
1375,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU031,2,547449
1376,2025-12-04 00:44:16.412583,1,POS,SKU034,2,356730
1377,2025-12-20 00:44:16.412583,3,FACEBOOK,SKU019,3,264820
1378,2025-12-04 00:44:16.412583,3,FACEBOOK,SKU090,2,211534
1379,2025-11-24 00:44:16.412583,1,POS,SKU050,3,473538
1380,2025-11-21 00:44:16.412583,2,WEB,SKU048,1,231551
1381,2025-12-21 00:44:16.412583,4,ECOMMERCE,SKU003,3,331932
1382,2025-12-08 00:44:16.412583,2,WEB,SKU091,3,240397
1383,2025-10-20 00:44:16.412583,1,POS,SKU062,2,407624
1384,2025-10-11 00:44:16.412583,2,WEB,SKU004,2,565838
1385,2025-10-11 00:44:16.412583,3,FACEBOOK,SKU072,3,479303
1386,2025-10-27 00:44:16.412583,1,POS,SKU050,1,473538
1387,2025-12-08 00:44:16.412583,1,POS,SKU060,2,405041
1388,2025-11-20 00:44:16.412583,3,FACEBOOK,SKU012,3,574871
1389,2025-12-21 00:44:16.412583,4,ECOMMERCE,SKU074,3,306530
1390,2025-12-27 00:44:16.412583,1,POS,SKU083,3,371829
1391,2025-10-09 00:44:16.412583,2,WEB,SKU079,2,408261
1392,2025-12-29 00:44:16.412583,4,ECOMMERCE,SKU066,2,451995
1393,2025-10-31 00:44:16.412583,1,POS,SKU074,1,306530
1394,2025-11-01 00:44:16.412583,2,WEB,SKU021,1,521879
1395,2025-11-25 00:44:16.412583,1,POS,SKU048,1,231551
1396,2025-11-28 00:44:16.412583,4,ECOMMERCE,SKU045,3,267435
1397,2025-12-17 00:44:16.412583,4,ECOMMERCE,SKU083,1,371829
1398,2025-11-09 00:44:16.412583,2,WEB,SKU069,3,586502
1399,2025-12-24 00:44:16.412583,4,ECOMMERCE,SKU023,3,527069
1400,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU099,1,282798
1401,2025-10-02 00:44:16.412583,2,WEB,SKU019,3,264820
1402,2025-10-18 00:44:16.412583,2,WEB,SKU055,3,549457
1403,2025-10-02 00:44:16.412583,3,FACEBOOK,SKU075,1,280077
1404,2025-12-03 00:44:16.412583,4,ECOMMERCE,SKU072,2,479303
1405,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU049,3,578360
1406,2025-11-03 00:44:16.412583,3,FACEBOOK,SKU066,1,451995
1407,2025-11-17 00:44:16.412583,1,POS,SKU062,1,407624
1408,2025-11-04 00:44:16.412583,1,POS,SKU089,3,299299
1409,2025-10-16 00:44:16.412583,1,POS,SKU040,1,323855
1410,2025-11-12 00:44:16.412583,1,POS,SKU080,2,440181
1411,2025-11-04 00:44:16.412583,3,FACEBOOK,SKU021,3,521879
1412,2025-10-09 00:44:16.412583,1,POS,SKU002,2,346867
1413,2025-12-13 00:44:16.412583,2,WEB,SKU024,3,452709
1414,2025-10-10 00:44:16.412583,4,ECOMMERCE,SKU012,2,574871
1415,2025-11-28 00:44:16.412583,2,WEB,SKU047,3,528947
1416,2025-11-16 00:44:16.412583,4,ECOMMERCE,SKU016,1,478167
1417,2025-12-03 00:44:16.412583,3,FACEBOOK,SKU100,3,209268
1418,2025-10-22 00:44:16.412583,1,POS,SKU061,2,374073
1419,2025-10-21 00:44:16.412583,1,POS,SKU045,2,267435
1420,2025-10-14 00:44:16.412583,2,WEB,SKU014,3,375203
1421,2025-12-26 00:44:16.412583,1,POS,SKU100,3,209268
1422,2025-10-15 00:44:16.412583,3,FACEBOOK,SKU040,1,323855
1423,2025-12-05 00:44:16.412583,1,POS,SKU008,1,407892
1424,2025-10-06 00:44:16.412583,4,ECOMMERCE,SKU049,1,578360
1425,2025-11-01 00:44:16.412583,3,FACEBOOK,SKU010,1,337337
1426,2025-11-30 00:44:16.412583,1,POS,SKU088,2,423165
1427,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU055,1,549457
1428,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU027,1,303355
1429,2025-12-10 00:44:16.412583,2,WEB,SKU015,3,391335
1430,2025-12-23 00:44:16.412583,1,POS,SKU005,2,459178
1431,2025-10-29 00:44:16.412583,2,WEB,SKU004,2,565838
1432,2025-11-01 00:44:16.412583,2,WEB,SKU050,2,473538
1433,2025-11-10 00:44:16.412583,2,WEB,SKU046,2,519030
1434,2025-10-10 00:44:16.412583,2,WEB,SKU069,3,586502
1435,2025-11-17 00:44:16.412583,4,ECOMMERCE,SKU097,1,223247
1436,2025-12-04 00:44:16.412583,2,WEB,SKU027,3,303355
1437,2025-10-07 00:44:16.412583,2,WEB,SKU021,1,521879
1438,2025-10-29 00:44:16.412583,3,FACEBOOK,SKU023,3,527069
1439,2025-10-06 00:44:16.412583,1,POS,SKU099,2,282798
1440,2025-10-09 00:44:16.412583,3,FACEBOOK,SKU057,2,470936
1441,2025-11-06 00:44:16.412583,2,WEB,SKU024,2,452709
1442,2025-11-11 00:44:16.412583,2,WEB,SKU024,1,452709
1443,2025-12-10 00:44:16.412583,1,POS,SKU055,2,549457
1444,2025-10-02 00:44:16.412583,3,FACEBOOK,SKU009,2,254886
1445,2025-10-26 00:44:16.412583,4,ECOMMERCE,SKU003,2,331932
1446,2025-12-12 00:44:16.412583,1,POS,SKU066,2,451995
1447,2025-12-19 00:44:16.412583,2,WEB,SKU074,1,306530
1448,2025-11-29 00:44:16.412583,1,POS,SKU042,2,329981
1449,2025-12-15 00:44:16.412583,1,POS,SKU062,2,407624
1450,2025-10-26 00:44:16.412583,2,WEB,SKU033,3,592752
1451,2025-12-09 00:44:16.412583,3,FACEBOOK,SKU047,1,528947
1452,2025-10-20 00:44:16.412583,3,FACEBOOK,SKU098,1,224300
1453,2025-11-22 00:44:16.412583,3,FACEBOOK,SKU005,1,459178
1454,2025-10-30 00:44:16.412583,1,POS,SKU034,3,356730
1455,2025-11-14 00:44:16.412583,3,FACEBOOK,SKU081,3,541097
1456,2025-12-28 00:44:16.412583,3,FACEBOOK,SKU017,1,241090
1457,2025-11-12 00:44:16.412583,4,ECOMMERCE,SKU098,1,224300
1458,2025-12-24 00:44:16.412583,4,ECOMMERCE,SKU005,2,459178
1459,2025-11-09 00:44:16.412583,2,WEB,SKU044,1,581490
1460,2025-10-27 00:44:16.412583,2,WEB,SKU099,3,282798
1461,2025-10-31 00:44:16.412583,1,POS,SKU096,2,420884
1462,2025-12-02 00:44:16.412583,4,ECOMMERCE,SKU011,1,287498
1463,2025-10-19 00:44:16.412583,4,ECOMMERCE,SKU083,3,371829
1464,2025-11-05 00:44:16.412583,4,ECOMMERCE,SKU064,1,452801
1465,2025-10-06 00:44:16.412583,3,FACEBOOK,SKU004,1,565838
1466,2025-12-06 00:44:16.412583,2,WEB,SKU035,2,546622
1467,2025-12-29 00:44:16.412583,4,ECOMMERCE,SKU045,2,267435
1468,2025-11-28 00:44:16.412583,1,POS,SKU005,3,459178
1469,2025-10-11 00:44:16.412583,2,WEB,SKU004,3,565838
1470,2025-10-13 00:44:16.412583,2,WEB,SKU096,3,420884
1471,2025-10-18 00:44:16.412583,3,FACEBOOK,SKU050,3,473538
1472,2025-11-20 00:44:16.412583,1,POS,SKU001,1,321958
1473,2025-12-15 00:44:16.412583,2,WEB,SKU003,3,331932
1474,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU002,2,346867
1475,2025-12-24 00:44:16.412583,3,FACEBOOK,SKU024,1,452709
1476,2025-10-31 00:44:16.412583,1,POS,SKU035,2,546622
1477,2025-11-03 00:44:16.412583,4,ECOMMERCE,SKU045,2,267435
1478,2025-11-20 00:44:16.412583,2,WEB,SKU051,3,531236
1479,2025-11-11 00:44:16.412583,1,POS,SKU028,2,435796
1480,2025-11-27 00:44:16.412583,2,WEB,SKU091,2,240397
1481,2025-10-30 00:44:16.412583,3,FACEBOOK,SKU093,1,553531
1482,2025-10-26 00:44:16.412583,3,FACEBOOK,SKU016,1,478167
1483,2025-12-14 00:44:16.412583,3,FACEBOOK,SKU084,1,471836
1484,2025-10-20 00:44:16.412583,2,WEB,SKU081,1,541097
1485,2025-10-22 00:44:16.412583,1,POS,SKU060,2,405041
1486,2025-11-29 00:44:16.412583,1,POS,SKU092,2,457750
1487,2025-11-22 00:44:16.412583,3,FACEBOOK,SKU028,1,435796
1488,2025-12-08 00:44:16.412583,2,WEB,SKU004,2,565838
1489,2025-10-27 00:44:16.412583,1,POS,SKU038,2,330523
1490,2025-11-09 00:44:16.412583,4,ECOMMERCE,SKU036,2,584681
1491,2025-11-03 00:44:16.412583,3,FACEBOOK,SKU089,1,299299
1492,2025-10-12 00:44:16.412583,2,WEB,SKU071,1,456508
1493,2025-12-27 00:44:16.412583,2,WEB,SKU077,2,400551
1494,2025-12-30 00:44:16.412583,3,FACEBOOK,SKU020,3,462913
1495,2025-12-17 00:44:16.412583,4,ECOMMERCE,SKU091,1,240397
1496,2025-10-28 00:44:16.412583,1,POS,SKU045,2,267435
1497,2025-10-19 00:44:16.412583,2,WEB,SKU030,1,384779
1498,2025-11-01 00:44:16.412583,1,POS,SKU062,2,407624
1499,2025-11-20 00:44:16.412583,2,WEB,SKU060,3,405041
1500,2025-10-07 00:44:16.412583,2,WEB,SKU085,3,402283
1501,2025-11-08 00:44:16.412583,4,ECOMMERCE,SKU071,2,456508
1502,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU040,1,323855
1503,2025-11-21 00:44:16.412583,3,FACEBOOK,SKU017,2,241090
1504,2025-12-11 00:44:16.412583,2,WEB,SKU014,3,375203
1505,2025-12-10 00:44:16.412583,4,ECOMMERCE,SKU001,1,321958
1506,2025-10-13 00:44:16.412583,4,ECOMMERCE,SKU007,2,310268
1507,2025-10-14 00:44:16.412583,2,WEB,SKU081,1,541097
1508,2025-10-16 00:44:16.412583,4,ECOMMERCE,SKU060,1,405041
1509,2025-10-08 00:44:16.412583,1,POS,SKU083,1,371829
1510,2025-10-17 00:44:16.412583,1,POS,SKU063,1,268148
1511,2025-11-21 00:44:16.412583,4,ECOMMERCE,SKU041,2,265725
1512,2025-12-27 00:44:16.412583,2,WEB,SKU001,3,321958
1513,2025-12-22 00:44:16.412583,4,ECOMMERCE,SKU022,1,394027
1514,2025-12-14 00:44:16.412583,1,POS,SKU029,3,414176
1515,2025-11-03 00:44:16.412583,2,WEB,SKU073,1,572654
1516,2025-10-03 00:44:16.412583,1,POS,SKU065,1,324243
1517,2025-10-26 00:44:16.412583,2,WEB,SKU057,3,470936
1518,2025-11-26 00:44:16.412583,2,WEB,SKU004,1,565838
1519,2025-10-12 00:44:16.412583,4,ECOMMERCE,SKU087,2,237065
1520,2025-10-16 00:44:16.412583,1,POS,SKU008,1,407892
1521,2025-11-29 00:44:16.412583,2,WEB,SKU080,1,440181
1522,2025-10-22 00:44:16.412583,3,FACEBOOK,SKU097,3,223247
1523,2025-11-25 00:44:16.412583,3,FACEBOOK,SKU022,3,394027
1524,2025-11-20 00:44:16.412583,4,ECOMMERCE,SKU081,2,541097
1525,2025-10-04 00:44:16.412583,4,ECOMMERCE,SKU086,2,396769
1526,2025-12-27 00:44:16.412583,1,POS,SKU039,2,202747
1527,2025-10-23 00:44:16.412583,4,ECOMMERCE,SKU099,2,282798
1528,2025-10-28 00:44:16.412583,1,POS,SKU093,1,553531
1529,2025-11-05 00:44:16.412583,3,FACEBOOK,SKU037,2,349503
1530,2025-11-27 00:44:16.412583,2,WEB,SKU054,1,456840
1531,2025-10-05 00:44:16.412583,1,POS,SKU031,3,547449
1532,2025-12-19 00:44:16.412583,3,FACEBOOK,SKU079,3,408261
1533,2025-11-01 00:44:16.412583,3,FACEBOOK,SKU048,3,231551
1534,2025-11-07 00:44:16.412583,1,POS,SKU093,2,553531
1535,2025-11-22 00:44:16.412583,2,WEB,SKU089,3,299299
1536,2025-12-01 00:44:16.412583,1,POS,SKU079,1,408261
